Failure Type,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
0,4668,8387,2,303.3943617319105,311.4028191340447,1307,54.11840362987833,42,1
2,6160,4703,1,301.0244745079637,311.0510509840726,1247,65.25660777872925,136,1
2,7517,5515,1,300.5525943278356,311.79333723763,1358,61.486615910809746,204,1
3,951,1579,1,296.6079568271487,307.44159136542976,2786,7.138880520900785,131,1
1,4750,3866,1,303.4,311.8559333261668,1409,46.705000537489894,204,1
0,4583,459,0,302.77354346815804,310.91440095046806,1282,54.96731401415198,32,1
3,6256,4769,1,301.0,310.5408040461603,1425,49.34321099874507,204,1
0,4849,3930,1,303.64261678868877,312.06174452579256,1350,54.1144561895525,84,1
1,4412,3650,1,302.5517117930857,310.3517117930857,1346,62.79207882611243,67,1
3,3996,3393,1,302.1459581564701,311.22757489388204,1452,59.25514978776409,154,1
0,3766,3266,1,302.3,310.88043744141373,1377,46.89781279293115,137,1
4,8188,5940,1,299.2987447650447,310.77899581203576,1714,28.527252366025166,224,1
2,1283,1764,1,298.38514560015517,309.6929174401784,1364,50.14525247973622,222,1
2,1384,1820,1,298.8284307432623,310.0568614865246,1361,53.51405123877052,218,1
0,4023,8203,2,301.9185073647307,310.8722389529039,1410,48.75491978965076,26,1
0,4544,3738,1,302.4734888501102,310.3224814168503,1352,45.406203542125745,160,1
0,4407,3646,1,302.4241074612976,310.2241074612976,1335,48.0674446281967,56,1
0,4606,3777,1,303.0410023786742,311.2410023786742,1350,49.65011893370872,133,1
2,114,1067,1,298.6108030493603,308.56620457404046,1410,59.24126810237958,204,1
2,2594,2560,1,299.2422764066002,309.11409213553344,1341,61.01002698173462,192,1
0,4356,8305,2,301.9887425438204,310.0165569078653,1352,53.762872808978216,150,1
2,1163,1702,1,297.0,307.8973519947507,1330,58.37679215223016,204,1
0,4724,3850,1,303.3054877551255,311.610975510251,1340,56.59146530523057,188,1
2,1151,1693,1,297.0,307.9565334721082,1314,64.40772181501676,169,1
2,9659,6809,1,299.1,310.09217374705395,1343,55.60869689709552,215,1
0,4557,3746,1,302.58109168620393,310.52974669792627,1347,54.435048173127704,184,1
5,8651,6218,1,297.2459327161426,308.4027115225716,1396,42.50287469014669,214,1
4,6192,4725,1,300.8,310.46926951973796,1532,43.99204038021135,217,1
0,4182,8251,2,302.26657239348646,310.6665723934865,1347,52.72493204015099,125,1
2,597,1363,1,297.7878777823987,309.7252518549325,1397,63.4524521876409,102,1
0,4124,8234,2,302.1669053515317,310.73237859387325,1347,52.87350597998188,158,1
0,4410,3648,1,302.47474330548306,310.27474330548307,1325,57.7675558590095,64,1
0,4251,3553,1,302.4728882486232,310.85662119779704,1331,56.27642971833299,101,1
2,8460,6096,1,298.52765369927016,309.61439629152176,1205,63.87161661448742,205,1
0,4324,3597,1,301.75493458743637,310.25493458743637,1345,51.69423343293647,65,1
0,4710,3840,1,303.5205551034665,311.7470367356444,1242,61.05348581741048,166,1
2,6948,5177,1,300.76679657185065,311.32695245807133,1324,66.74179269153863,30,1
0,4273,3565,1,302.4319757236217,310.67596763149555,1339,50.15173295983856,159,1
0,4017,409,0,302.14923725740437,310.74923725740433,1311,58.953391981697166,108,1
0,4848,3929,1,303.61237633077604,312.03428224808204,1352,54.03440356521081,79,1
2,3353,3014,1,301.488607995327,310.8,1316,60.473408112151226,188,1
4,8746,9615,2,297.43821868054107,308.53246923621253,1328,66.06899333194285,183,1
3,2100,2249,1,299.1159788945653,308.7389815327446,1267,68.68691821644046,101,1
0,4393,3638,1,302.22722843686137,310.1,1353,51.40940094197071,39,1
0,4504,3710,1,302.5112904050636,310.2263442784818,1307,53.93225756961815,84,1
2,6139,4690,1,300.96706620116635,311.07804413411094,1249,64.49880139650091,164,1
0,4560,8357,2,302.53517429524777,310.543313731446,1362,52.8244183085947,171,1
2,5439,4266,1,302.77089590278706,312.4,1464,48.99404430590855,229,1
0,4765,3877,1,303.5,311.75549717691194,1352,47.951306984511504,78,1
0,4594,3769,1,303.0,311.2461806481562,1369,51.894451852496154,102,1
4,8145,5911,1,299.6716511587171,311.0773209269737,1630,34.294871254824606,224,1
4,8595,9568,2,298.07045026138945,309.4285471200526,1315,64.99799476288412,165,1
2,4426,3658,1,302.54597782354074,310.37298891177034,1367,62.58627023617613,102,1
3,7030,5225,1,300.65890670950375,310.7712536760298,2136,20.426952674863166,189,1
3,6223,4746,1,300.9112342420975,310.39662464559336,1359,63.68423140684445,122,1
0,4152,3492,1,301.9097938763466,310.4097938763466,1277,59.63780134769697,74,1
0,4258,3556,1,302.3977852719107,310.6822339987168,1370,56.67790089567579,118,1
2,5057,4044,1,303.9896067803738,312.9103932196262,1357,62.30252882710152,200,1
0,4155,8239,2,301.94207565829447,310.42805043886295,1369,48.16830263317792,81,1
3,656,7185,2,297.45844535932895,308.01669867409396,1345,66.23709190530174,58,1
5,1244,141,0,297.16241608169616,307.6950335673215,1563,35.878724824508865,210,1
0,4313,3591,1,301.4483529014959,309.9483529014959,1275,60.104297232568996,33,1
0,4278,3570,1,302.1347127015596,310.3830141128439,1323,50.449042338531854,171,1
0,4741,8410,2,303.4,311.8,1338,47.44135699607106,194,1
3,5572,4348,1,302.52433048366345,312.02433048366345,1288,69.06752137252397,52,1
0,4125,8230,2,301.9,310.52513712660823,1384,47.92491772403506,59,1
4,4031,3415,1,302.0096818730987,310.8387274923949,1599,31.923925675814,227,1
1,4077,3444,1,301.9523943297849,310.4952113404302,1333,63.15098970237104,98,1
3,1395,1825,1,298.8950116842356,310.181709508864,2738,8.758430701963679,141,1
2,6101,4670,1,300.86886865916233,310.7459124394415,1325,61.12014733542744,158,1
3,6896,5147,1,300.98947563959655,311.3157886046237,1347,62.37889761470996,58,1
2,5122,8523,2,303.0011531789583,312.04927926315105,1384,52.844378252578146,160,1
3,6143,4696,1,301.0065500945406,310.9,1299,67.29257561451374,23,1
2,5634,4385,1,302.463824370905,311.963824370905,1402,54.52080019822371,210,1
2,4010,3401,1,302.131949585759,310.95394118338555,1395,52.38920177451783,217,1
3,708,1430,1,296.4320805910707,306.8634480356578,2405,12.312248152904036,147,1
0,4222,3531,1,302.1,310.7,1348,50.098351322658345,33,1
0,3755,3259,1,302.2922223318155,310.93111067273804,1388,46.06112152247117,169,1
2,212,1131,1,298.16297272689405,308.24074318172353,1382,60.226011360323106,127,1
0,4837,3925,1,303.4379924290962,311.9379924290962,1323,60.32871166495706,47,1
0,4152,8238,2,301.9498064419219,310.4,1292,51.78528958606546,75,1
0,4356,3616,1,301.8764501225936,310.1,1358,53.86484914184494,56,1
2,334,1208,1,297.73593431910746,308.3880218936308,1378,58.86851450032481,147,1
1,4392,8316,2,302.2054379857855,309.9054379857855,1382,55.61238949039926,124,1
3,4514,3714,1,302.84062767223014,312.03964111141227,2594,12.54556047631954,18,1
5,1192,135,0,297.07641191042785,307.7294352358289,1558,35.852923573128365,209,1
2,248,1157,1,298.0,308.2812732904305,1394,56.686894448807834,215,1
2,7056,5241,1,300.7124157120531,310.8957115840767,1407,56.90902636756351,206,1
2,243,1153,1,298.0,308.2131079861705,1349,58.53784027659059,203,1
0,4518,3719,1,302.57015286952515,310.36369002889205,1308,53.579082782849,75,1
0,4721,8404,2,303.4,311.7052693100763,1352,44.25280999221281,192,1
1,4943,496,0,303.88929468027663,312.72027694786544,1293,62.73261805466235,125,1
0,4642,3801,1,303.1728966252878,311.3728966252878,1352,50.70700106667381,16,1
3,7003,5210,1,300.9110397759798,310.973919514623,1551,42.11215163658066,212,1
0,4134,3480,1,301.9112609229349,310.4112609229349,1283,62.552259695431715,29,1
2,9638,6797,1,298.9405886766614,309.81418364406636,1371,55.581177353322715,201,1
2,9659,6810,1,298.936715925471,309.836715925471,1301,60.87195408681118,213,1
2,2798,7813,2,299.95276585995117,309.30110634398045,1763,26.599830674444405,185,1
3,128,1075,1,298.6033182634425,308.5846455688195,1423,63.6825641914089,89,1
2,6253,4766,1,300.9233671062882,310.34673421257634,1388,58.79434142738059,198,1
0,4185,3512,1,302.2,310.6,1345,49.385618116490136,160,1
3,4183,3510,1,301.8456316820551,310.56505345644075,2763,8.674795969471063,131,1
3,1252,1742,1,298.14384760999496,309.1584634799933,2249,14.27539043997998,84,1
0,4153,8239,2,301.9732790104514,310.4,1255,53.56920479430584,77,1
2,2190,2305,1,299.44908866148126,309.0436206303687,1418,60.88736487926884,163,1
2,4418,3654,1,302.6,310.37050921651473,1359,66.151202763325,81,1
1,3724,3240,1,302.1165032973062,311.0446622702584,1311,58.309802161628255,119,1
0,4541,3736,1,302.4565747306551,310.3131494613102,1349,50.75747306551146,178,1
2,7686,5617,1,300.5285297683618,311.82852976836176,1369,58.52765490395903,196,1
0,4570,3755,1,302.793770461538,310.88754092307585,1315,51.90721169228303,38,1
0,4643,3800,1,303.2,311.4,1316,54.23509817555954,227,1
4,7857,9368,2,300.3377470673518,311.7269621909656,1446,45.84008861022936,217,1
0,4274,3566,1,302.3797559626787,310.6552844029763,1327,51.265853208928895,162,1
0,4167,8246,2,302.18684346933605,310.61315653066396,1348,49.015808570704905,144,1
3,8902,9664,2,297.3302276700496,308.45113835024824,1418,60.446374761390054,206,1
4,8725,6264,1,297.1209829654468,308.4685255518299,1330,45.27079306603959,207,1
2,349,1176,0,297.6776427796988,308.48043743223644,1377,56.115917619630906,203,1
0,4668,8387,2,303.4281350097859,311.4562700195718,1323,52.705789549848376,52,1
3,7051,5237,1,300.63398936732347,311.12200354422555,2489,13.30098405098521,158,1
2,4356,8305,2,302.0210288007761,309.7210288007761,1384,62.274166784284326,137,1
1,4252,3552,1,302.6,311.0,1319,64.6131357811937,105,1
4,6256,4769,1,300.9981379418475,310.5953448546189,1492,38.01786080383907,205,1
2,6973,5191,1,300.8096756185237,310.986633114823,2114,30.20542524845148,101,1
0,4387,8313,2,302.08157233212984,309.9907861660649,1351,46.1641978195033,10,1
2,209,1129,1,298.18244883153557,308.2456122078839,1386,60.396427275936084,118,1
2,1125,1678,1,297.0,307.86614459725627,1326,64.80036385154945,169,1
3,6172,4716,1,300.9053130132812,310.6473434933594,1420,47.88416408555324,204,1
3,73,1041,1,298.8613170360743,308.9613170360743,1427,56.261356802132056,197,1
2,8217,5957,1,299.281920986236,310.6294414245632,1377,52.90288832821543,213,1
0,4248,3550,1,302.5661901576472,310.9661901576472,1355,58.95189488706298,94,1
0,4791,8419,2,303.4,311.7565951131522,1332,47.94846769434837,122,1
3,1714,2019,1,298.4083432877978,308.3972587219252,2859,4.702860731648174,72,1
0,4401,3643,1,302.3094417862427,310.1094417862427,1350,50.39014354289491,37,1
0,4333,3602,1,301.8598799832161,310.27604800671355,1342,50.54790398657288,60,1
2,5721,4437,1,302.3468067022447,311.8468067022447,1332,62.65932490977148,175,1
1,6492,4909,1,300.67070717584545,309.97070717584546,1563,41.760782208538764,117,1
3,850,1521,1,296.3670571614861,307.34352656254765,2806,6.023550780892526,209,1
2,190,1117,1,298.2674186780456,308.2331453304886,1322,59.20846012801294,216,1
0,4180,3508,1,302.3725541554918,310.6862770777459,1359,53.79822667545234,148,1
0,4198,3517,1,302.06741946910455,310.65112920365675,1309,54.42902654477394,10,1
0,4295,8286,2,301.7812413657624,309.8812413657624,1324,62.350621665107916,168,1
3,3549,3137,1,301.7560187200611,310.64398127993894,2684,11.24290378744038,108,1
3,859,1523,1,295.8541872032003,306.37988507040035,2295,14.44581279679967,147,1
2,6505,4918,1,300.8795855267258,310.032642544543,1312,67.50186623941423,154,1
2,6169,4710,1,301.0,310.9519765325949,1397,57.93276714563292,191,1
5,8665,6227,1,297.1961988264209,308.4358674490527,1371,43.14941525652792,211,1
0,4326,3598,1,301.7104676026911,310.2104676026911,1334,49.47037743094766,69,1
3,5015,8488,2,303.58989850583356,312.78989850583355,2661,11.31918804666835,27,1
2,7931,5771,1,300.7,311.9,1337,56.79722049025567,195,1
1,6099,4667,1,300.8881492850929,310.9161119638197,1409,55.34354552095593,158,1
2,8074,5865,1,300.08892797577556,311.34447997797776,1276,61.599712178379896,202,1
0,4614,3782,1,303.0256292375369,311.3,1357,55.27734744867082,152,1
3,8296,9479,2,298.75712404880744,310.13808269920503,1383,69.4905451543726,72,1
4,3866,396,0,302.5997992279874,311.49967876477973,1628,34.411243232709516,227,1
3,1357,7393,2,298.6447129353575,309.82824763687563,1288,71.39425870714967,190,1
2,1155,1697,1,297.0,307.8,1321,60.819601890576344,200,1
2,7760,5661,1,300.4,311.7617020770184,1258,62.53191929940128,160,1
4,8078,5867,1,299.81797823247854,311.3566018720084,1631,39.39818828910077,173,1
2,512,1314,1,297.49697174794323,309.03334461368775,1448,55.827152745321584,139,1
0,4284,3574,1,301.82900097683716,309.9,1353,48.67749755790697,182,1
2,2332,2389,1,299.2679287835016,308.5679287835016,1382,52.57372107205026,218,1
0,4721,8404,2,303.4,311.70360839879265,1352,44.204643564987755,192,1
2,9664,6812,1,299.1,310.13584203187565,1392,50.95052191253963,229,1
2,5614,8683,2,302.9835969312428,312.19062681785306,1259,70.89460987214419,121,1
2,294,1185,1,297.82905277253326,308.4139648183111,1368,56.74301759084443,208,1
0,4572,3756,1,302.8249982600512,310.93749739007677,1319,51.700034798975885,43,1
2,9627,6791,1,298.9698543813589,310.0794175254357,1349,62.3191262881536,129,1
2,243,1153,1,298.0,308.2094556344774,1353,58.55415350358659,203,1
2,223,1139,1,298.072484568523,308.175838477159,1363,57.22950101533446,205,1
0,4749,3866,1,303.3212027663872,311.5818041495808,1317,52.28496542015979,34,1
3,1264,1754,1,298.040625015653,309.03984377113153,2730,9.014843746086749,88,1
4,8216,5957,1,299.15713875231404,310.6410657844318,1735,27.016072967882224,221,1
3,5676,4409,1,302.4280998019591,311.9280998019591,1289,69.78925148530672,119,1
3,869,1531,1,296.13578457734917,306.94705927545573,2620,8.997055434081975,188,1
3,1359,7394,2,298.63374092683296,309.80904662195763,1292,71.17481853665862,190,1
2,7619,5578,1,300.4479649601258,311.3967439362013,1295,65.15453906862888,168,1
2,8119,5894,1,299.99165380816174,311.3006301453677,1386,52.21606223830876,218,1
3,950,7268,2,296.05515647124383,306.7252607854064,1241,74.15874823004924,93,1
0,4450,3672,1,302.41547245333754,310.3103149688917,1377,50.66877910207738,165,1
0,4087,3449,1,301.9157535893164,310.46301435726576,1408,48.12393522516756,165,1
2,2274,2354,1,299.3,308.6832879477102,1349,57.98649857940178,190,1
2,9617,6784,1,299.00779938664095,310.1844012267181,1376,62.01643802826166,100,1
0,4751,3869,1,303.2318390057927,311.2742910135163,1360,46.97593805020345,35,1
0,4418,8323,2,302.4,310.1,1368,51.79114632856975,83,1
0,4613,3781,1,303.0,311.2839286650809,1361,55.36429058420688,150,1
0,4721,8404,2,303.4,311.70217345364705,1352,44.163030155764524,192,1
2,2610,2570,1,299.29511214041645,309.1317040468055,1337,61.3974890297206,194,1
2,9017,6434,1,297.2487467835464,308.1,1520,42.729209952865176,213,1
3,8198,5947,1,299.2728242113683,310.73641210568417,1605,36.79485642903649,221,1
3,131,1079,1,298.48030678927296,308.3884908628367,1427,48.33325063599507,214,1
2,6545,4941,1,301.16451820444473,310.4387109226668,1320,70.78700628621053,70,1
3,9136,6507,1,297.5418101431746,308.5266519291534,1369,69.01954399407478,74,1
2,1587,1941,1,298.14505899343857,308.34505899343856,1325,58.77488923426213,196,1
5,2292,7674,2,299.34489939013133,308.50102362779546,1525,37.99389329144457,205,1
0,4212,3525,1,302.1,310.7,1315,52.65795000752856,9,1
0,4392,440,0,302.13803600958965,310.0070540143845,1287,57.06706423381744,143,1
3,8504,9545,2,297.9843169981963,308.7179216873539,1370,65.50347198971173,160,1
0,4621,8375,2,302.9789290654677,311.2789290654677,1333,53.62107093453229,171,1
0,4279,3570,1,302.01872813620326,310.1280922043049,1361,45.85571798094571,171,1
3,5608,8681,2,302.98674622011737,312.20331344497066,1263,70.75328157984099,126,1
3,8609,6191,1,297.4,308.34734050574104,1424,45.28139107984313,221,1
0,3812,8135,2,302.1606562052131,310.69098430781963,1336,54.520456506411776,81,1
5,4755,3871,1,303.3637416787405,311.78245007244317,1512,39.56209044720624,221,1
2,6154,4700,1,300.9867189293079,310.98007839396183,1395,58.07304588880655,190,1
2,9661,6811,1,298.8957398056168,309.7968048542126,1287,61.95112233259821,213,1
1,9003,6426,1,297.1960708054849,308.1157167780603,1426,49.49175269070133,209,1
3,4454,8323,2,303.3549071231478,311.86196284925916,2678,10.81334210935136,47,1
3,8645,6214,1,297.2671792216881,308.4442735927706,1348,47.85503724821996,214,1
2,249,1157,1,298.0,308.3,1402,56.23065026908677,217,1
2,6256,4769,1,301.0,310.5245999740307,1407,52.50300506401749,204,1
0,4405,3644,1,302.1596260471814,310.0064173647876,1314,54.992774562703744,163,1
0,4767,3877,1,303.4,311.8,1382,51.91294803802378,203,1
0,4280,3571,1,301.970286644405,310.04057328881004,1364,46.321114023444686,175,1
2,3356,3017,1,301.58639795360955,310.8,1350,58.12644911337161,194,1
0,4643,3800,1,303.2,311.4,1254,54.52248434799066,226,1
1,4805,3902,1,303.42145648200926,311.8214564820093,1388,52.206110165656455,183,1
3,1282,1770,1,297.21421909418996,307.55236984903166,2680,10.216472358054087,46,1
2,3282,2966,1,301.3189138696327,310.23239708742875,1272,57.89700443869509,192,1
2,2543,2525,1,299.1573491763891,308.9146983527782,1431,56.83305319162783,139,1
0,4160,8243,2,302.1784756179499,310.6215243820501,1359,50.38073213339504,144,1
3,7656,5602,1,299.8785999201344,311.07859992013437,2584,12.444649980033592,69,1
1,1419,169,0,298.6728079998772,309.77280799987716,1435,46.18862872822719,43,1
0,4485,3700,1,302.6518492974942,310.4518492974942,1354,49.215208185889495,37,1
0,4225,8265,2,302.4590764463163,310.85907644631635,1334,48.81138533052551,119,1
4,8271,5990,1,299.012753779986,310.44253644748073,1730,27.07021733250525,210,1
3,4437,8327,2,302.6547591016754,310.28960580274145,2675,10.829868600913827,83,1
3,4419,8321,2,302.31015014477526,310.6101501447753,2450,13.228749809506262,169,1
2,7961,5790,1,300.7,311.9,1357,54.71422688162269,203,1
0,4148,3490,1,301.8600850793928,310.3600850793928,1342,50.46297989298026,64,1
2,5728,4441,1,302.3447669773753,311.83357523303147,1370,56.496581225111086,203,1
0,4631,3793,1,303.12074454750166,311.36037227375084,1340,54.992554524983404,195,1
0,3576,368,0,301.74895401619113,310.5632496765612,1353,55.86973444718717,138,1
0,4585,3765,1,302.897864549495,310.9489322747475,1334,48.28541802019903,76,1
2,4633,3794,1,303.1974847568152,311.34874237840756,1414,49.383003025099796,202,1
2,3332,3001,1,301.51966770561876,310.61255797977714,1331,57.53222568539588,195,1
2,7717,5638,1,300.5909901553684,311.8,1353,58.127475388421,190,1
2,8308,6008,1,299.17629350268857,310.382136503286,1206,65.5295494979089,206,1
0,4143,3487,1,301.7880072434753,310.2880072434753,1328,53.58635278273614,53,1
2,6160,4704,1,300.9881279998372,310.97625599967444,1409,56.80686398364089,192,1
2,8358,6037,1,298.93052489423775,310.1293212774825,1245,61.94814467020995,206,1
